Player_Name,Team,Opponent,Year,Week,Home_Away,Snap_Count,Snap_Share_Pct,Rush_ATT,Rush_YDS,Rush_Y_per_Att,Rush_TD,Rec_TGT,Rec_REC,Rec_YDS,Rec_Y_per_Rec,Rec_TD,Fantasy_Pts_HalfPPR,RB_Def_Rank,Avg_Fantasy_Pts_Allowed_RB
Travis Etienne Jr.,Jaguars,Texans,2023,12,Away,47,62,20,56,2.8,0,6,4,30,7.5,0,10.6,19,10.29
Travis Etienne Jr.,Jaguars,Bengals,2023,13,Home,43,62,11,45,4.1,1,4,4,34,8.5,0,15.9,16,9.6
Travis Etienne Jr.,Jaguars,Browns,2023,14,Away,59,78,14,35,2.5,1,4,4,37,9.3,0,15.2,3,7.44
Travis Etienne Jr.,Jaguars,Ravens,2023,15,Home,43,69,10,31,3.1,0,6,4,28,7,0,7.9,18,9.71
Travis Etienne Jr.,Jaguars,Buccaneers,2023,16,Away,48,73,6,12,2,0,3,3,19,6.3,0,4.6,6,7.96
Travis Etienne Jr.,Jaguars,Panthers,2023,17,Home,39,62,16,102,6.4,2,2,2,16,8,0,24.8,27,11.35
Travis Etienne Jr.,Jaguars,Titans,2023,18,Away,47,66,16,57,3.6,0,6,5,30,6,0,11.2,18,10.08
Travis Etienne Jr.,Jaguars,Dolphins,2024,1,Away,37,70,12,44,3.7,1,3,2,15,7.5,0,10.9,,
Travis Etienne Jr.,Jaguars,Browns,2024,2,Home,43,72,13,52,4,1,4,3,6,2,0,13.3,5,6.13
Travis Etienne Jr.,Jaguars,Bills,2024,3,Away,49,69,11,68,6.2,0,6,4,17,4.3,0,10.5,27,14.67
Travis Etienne Jr.,Jaguars,Texans,2024,4,Away,30,52,11,50,4.5,0,2,1,10,10,0,6.5,10,8.44
Travis Etienne Jr.,Jaguars,Colts,2024,5,Home,22,38,6,17,2.8,0,7,6,43,7.2,0,9,19,12.12
Travis Etienne Jr.,Jaguars,Bears,2024,6,Away,11,18,3,-1,-0.3,0,1,0,0,0,0,-0.1,22,12.01
Travis Etienne Jr.,Jaguars,Eagles,2024,9,Away,17,31,3,24,8,0,3,2,6,3,0,4,4,8.79
Travis Etienne Jr.,Jaguars,Vikings,2024,10,Home,30,68,11,44,4,0,1,1,-1,-1,0,4.8,5,9.11
Travis Etienne Jr.,Jaguars,Lions,2024,11,Away,36,75,12,27,2.3,0,3,3,6,2,0,4.8,10,9.7
Travis Etienne Jr.,Jaguars,Texans,2024,13,Home,37,53,13,46,3.5,0,3,3,12,4,0,7.3,10,9.52
Travis Etienne Jr.,Jaguars,Titans,2024,14,Away,28,47,4,20,5,0,4,4,50,12.5,0,9,8,9.55
Travis Etienne Jr.,Jaguars,Jets,2024,15,Home,61,73,14,65,4.6,0,5,4,20,5,0,10.5,10,9.5
Travis Etienne Jr.,Jaguars,Raiders,2024,16,Away,35,52,9,22,2.4,0,3,2,15,7.5,0,4.7,16,10.3
Travis Etienne Jr.,Jaguars,Titans,2024,17,Home,28,48,15,49,3.3,0,2,1,26,26,0,8,21,11.4
Travis Etienne Jr.,Jaguars,Colts,2024,18,Away,30,43,13,31,2.4,0,5,3,29,9.7,0,7.5,27,12.29
Travis Etienne Jr.,Jaguars,Panthers,2025,1,Home,40,61,16,143,8.9,0,3,3,13,4.3,0,17.1,,
Travis Etienne Jr.,Jaguars,Bengals,2025,2,Away,47,66,14,71,5.1,0,3,2,18,9,1,15.9,7,7.15
Travis Etienne Jr.,Jaguars,Texans,2025,3,Home,38,54,16,56,3.5,1,2,0,0,0,0,11.6,30,14.03
Travis Etienne Jr.,Jaguars,49ers,2025,4,Away,41,60,19,124,6.5,1,2,1,1,1,0,19,12,8.55
Travis Etienne Jr.,Jaguars,Chiefs,2025,5,Home,34,59,12,49,4.1,0,4,3,9,3,0,7.3,28,15.52
Travis Etienne Jr.,Jaguars,Seahawks,2025,6,Home,47,62,12,27,2.3,0,5,4,28,7,0,7.5,15,10.24
Travis Etienne Jr.,Jaguars,Rams,2025,7,Home,42,55,8,44,5.5,0,3,1,11,11,0,6,17,10.32
Travis Etienne Jr.,Jaguars,Raiders,2025,9,Away,46,57,22,84,3.8,0,5,5,31,6.2,0,14,12,9.48
Travis Etienne Jr.,Jaguars,Texans,2025,10,Away,35,56,16,58,3.6,1,4,2,19,9.5,0,14.7,13,9.29
Travis Etienne Jr.,Jaguars,Chargers,2025,11,Home,35,49,19,73,3.8,2,2,0,0,0,0,19.3,12,9.02
Travis Etienne Jr.,Jaguars,Cardinals,2025,12,Away,40,65,15,86,5.7,0,4,3,30,10,1,19.1,20,11.32
Travis Homer,Bears,Titans,2024,1,Home,11,20,2,10,5,0,0,0,0,0,0,1,,
Travis Homer,Bears,Texans,2024,2,Away,20,29,1,6,6,0,0,0,0,0,0,0.6,14,10.8
Travis Homer,Bears,Packers,2024,11,Home,1,1,0,0,0,0,0,0,0,0,0,0,19,11.19
Travis Homer,Bears,Lions,2024,13,Away,19,28,0,0,0,0,0,0,0,0,0,0,5,8.49
Travis Homer,Bears,49ers,2024,14,Away,7,13,0,0,0,0,3,3,11,3.7,0,2.6,21,12.25
Travis Homer,Bears,Vikings,2024,15,Away,17,25,3,7,2.3,0,0,0,0,0,0,0.7,4,8.38
TreVeyon Henderson,Patriots,Raiders,2025,1,Home,25,35,5,27,5.4,0,6,6,24,4,0,8.1,,
TreVeyon Henderson,Patriots,Dolphins,2025,2,Away,19,32,3,10,3.3,0,2,2,30,15,0,5,20,11.3
TreVeyon Henderson,Patriots,Steelers,2025,3,Home,34,46,11,28,2.5,0,3,3,19,6.3,0,6.2,17,10.42
TreVeyon Henderson,Patriots,Panthers,2025,4,Home,15,31,7,32,4.6,1,2,2,14,7,0,11.6,26,12.37
TreVeyon Henderson,Patriots,Bills,2025,5,Away,30,50,6,24,4,0,3,2,3,1.5,0,3.7,12,9.62
TreVeyon Henderson,Patriots,Saints,2025,6,Away,19,30,9,27,3,0,2,1,9,9,0,4.1,19,11.5
TreVeyon Henderson,Patriots,Titans,2025,7,Away,9,14,2,5,2.5,0,0,0,0,0,0,0.5,29,14.25
TreVeyon Henderson,Patriots,Browns,2025,8,Home,14,21,10,75,7.5,0,0,0,0,0,0,5.5,1,6.61
TreVeyon Henderson,Patriots,Falcons,2025,9,Home,51,75,14,55,3.9,0,6,4,32,8,0,10.7,6,7.91
TreVeyon Henderson,Patriots,Buccaneers,2025,10,Away,51,84,14,147,10.5,2,1,1,3,3,0,27.5,16,10.16
TreVeyon Henderson,Patriots,Jets,2025,11,Home,59,88,19,62,3.3,2,5,5,31,6.2,1,29.8,11,8.91
TreVeyon Henderson,Patriots,Bengals,2025,12,Away,46,65,18,66,3.7,0,4,3,15,5,0,9.6,28,16
Trey Benson,Cardinals,Bills,2024,1,Away,8,13,3,13,4.3,0,1,1,5,5,0,2.3,,
Trey Benson,Cardinals,Rams,2024,2,Home,22,33,11,10,0.9,0,1,1,7,7,0,2.2,26,15.6
Trey Benson,Cardinals,Lions,2024,3,Home,2,3,2,8,4,0,0,0,0,0,0,0.8,3,5.97
Trey Benson,Cardinals,Commanders,2024,4,Home,11,19,9,50,5.6,0,0,0,0,0,0,5,26,13.6
Trey Benson,Cardinals,Packers,2024,6,Away,11,19,5,26,5.2,0,0,0,0,0,0,2.6,19,11.41
Trey Benson,Cardinals,Chargers,2024,7,Home,4,7,0,0,0,0,0,0,0,0,0,0,1,6.66
Trey Benson,Cardinals,Dolphins,2024,8,Away,4,6,1,10,10,0,0,0,0,0,0,1,30,13.11
Trey Benson,Cardinals,Bears,2024,9,Home,16,28,8,37,4.6,1,1,1,18,18,0,12,13,9.9
Trey Benson,Cardinals,Jets,2024,10,Home,16,27,10,62,6.2,0,2,2,25,12.5,0,9.7,4,8.78
Trey Benson,Cardinals,Seahawks,2024,12,Away,9,16,4,18,4.5,0,0,0,0,0,0,1.8,15,10.85
Trey Benson,Cardinals,Vikings,2024,13,Away,13,16,3,20,6.7,0,0,0,0,0,0,2,3,8.09
Trey Benson,Cardinals,Seahawks,2024,14,Home,10,14,2,15,7.5,0,1,1,4,4,0,2.4,14,10.08
Trey Benson,Cardinals,Patriots,2024,15,Home,11,16,5,22,4.4,0,0,0,0,0,0,2.2,24,11.21
Trey Benson,Cardinals,Saints,2025,1,Away,22,33,8,69,8.6,0,1,1,6,6,0,8,,
Trey Benson,Cardinals,Panthers,2025,2,Home,24,44,3,14,4.7,0,6,4,30,7.5,0,6.4,30,17.1
Trey Benson,Cardinals,49ers,2025,3,Away,40,61,10,42,4.2,0,4,3,9,3,0,6.6,12,9.2
Trey Benson,Cardinals,Seahawks,2025,4,Home,37,55,8,35,4.4,0,5,5,19,3.8,0,7.9,15,9.02
Trey Sermon,Colts,Ravens,2023,3,Away,18,21,5,17,3.4,0,2,1,4,4,0,2.6,8,6.83
Trey Sermon,Colts,Rams,2023,4,Home,10,16,3,7,2.3,0,0,0,0,0,0,0.7,24,10.8
Trey Sermon,Colts,Jaguars,2023,6,Away,7,9,0,0,0,0,1,0,0,0,0,0,7,6.45
Trey Sermon,Colts,Titans,2023,13,Away,1,1,0,0,0,0,1,0,0,0,0,0,20,10.37
Trey Sermon,Colts,Bengals,2023,14,Away,3,5,3,13,4.3,0,0,0,0,0,0,1.3,16,9.52
Trey Sermon,Colts,Steelers,2023,15,Home,29,43,17,88,5.2,0,0,0,0,0,0,8.8,26,11.55
Trey Sermon,Colts,Falcons,2023,16,Away,14,20,2,3,1.5,0,0,0,0,0,0,0.3,11,8.44
Trey Sermon,Colts,Raiders,2023,17,Home,18,32,5,32,6.4,0,2,2,9,4.5,0,5.1,23,10.31
Trey Sermon,Colts,Packers,2024,2,Away,18,32,2,0,0,0,1,1,7,7,0,1.2,32,32.2
Trey Sermon,Colts,Bears,2024,3,Home,5,9,2,16,8,1,0,0,0,0,0,7.6,9,7.98
Trey Sermon,Colts,Steelers,2024,4,Home,17,26,5,8,1.6,0,0,0,0,0,0,0.8,2,6.2
Trey Sermon,Colts,Jaguars,2024,5,Away,41,59,10,38,3.8,1,6,6,25,4.2,0,15.3,10,9.24
Trey Sermon,Colts,Titans,2024,6,Away,42,60,18,29,1.6,0,0,0,0,0,0,2.9,10,9.11
Trey Sermon,Colts,Dolphins,2024,7,Home,32,52,8,36,4.5,0,1,1,13,13,0,5.4,28,13.97
Trey Sermon,Colts,Texans,2024,8,Away,10,16,0,0,0,0,1,1,14,14,0,1.9,10,9.05
Trey Sermon,Colts,Vikings,2024,9,Away,14,26,2,4,2,0,2,1,9,9,0,1.8,12,9.86
Trey Sermon,Colts,Bills,2024,10,Home,2,3,0,0,0,0,1,1,4,4,0,0.9,28,13.89
Trey Sermon,Colts,Jets,2024,11,Away,5,7,0,0,0,0,1,1,3,3,0,0.8,7,9.44
Trey Sermon,Colts,Patriots,2024,13,Away,5,8,0,0,0,0,0,0,0,0,0,0,23,10.97
Trey Sermon,Colts,Broncos,2024,15,Away,18,24,1,3,3,0,2,2,9,4.5,0,2.2,13,10
Trey Sermon,Colts,Titans,2024,16,Home,9,15,8,25,3.1,0,0,0,0,0,0,2.5,15,10.26
Trey Sermon,Colts,Giants,2024,17,Away,7,9,0,0,0,0,1,1,10,10,0,1.5,16,10.17
Trey Sermon,Colts,Jaguars,2024,18,Home,16,21,0,0,0,0,3,1,5,5,0,1,25,12
Ty Chandler,Vikings,Buccaneers,2023,1,Home,11,17,3,0,0,0,1,1,18,18,0,2.3,,
Ty Chandler,Vikings,Eagles,2023,2,Away,7,12,1,0,0,0,2,2,9,4.5,0,1.9,6,5.7
Ty Chandler,Vikings,Chargers,2023,3,Home,12,15,3,27,9,0,2,1,4,4,0,3.6,13,8.2
Ty Chandler,Vikings,Chiefs,2023,5,Home,0,0,1,15,15,0,0,0,0,0,0,1.5,3,5.98
Ty Chandler,Vikings,49ers,2023,7,Home,3,4,0,0,0,0,1,1,12,12,0,1.7,14,9.33
Ty Chandler,Vikings,Packers,2023,8,Away,1,1,0,0,0,0,0,0,0,0,0,0,28,11.43
Ty Chandler,Vikings,Saints,2023,10,Home,32,44,15,45,3,1,0,0,0,0,0,10.5,5,7.31
Ty Chandler,Vikings,Broncos,2023,11,Away,23,31,10,73,7.3,0,4,4,37,9.3,0,13,28,14.31
Ty Chandler,Vikings,Bears,2023,12,Home,18,33,4,8,2,0,2,1,3,3,0,1.6,22,10.4
Ty Chandler,Vikings,Raiders,2023,14,Away,40,56,12,35,2.9,0,3,3,7,2.3,0,5.7,26,11.45
Ty Chandler,Vikings,Bengals,2023,15,Away,55,81,23,132,5.7,1,4,3,25,8.3,0,23.2,16,9.43
Ty Chandler,Vikings,Lions,2023,16,Home,36,65,8,17,2.1,1,0,0,0,0,0,7.7,1,6.97
Ty Chandler,Vikings,Packers,2023,17,Home,30,57,10,40,4,0,3,3,24,8,0,7.9,24,10.48
Ty Chandler,Vikings,Lions,2023,18,Away,39,53,12,69,5.8,0,3,2,20,10,0,9.9,1,6.75
Ty Chandler,Vikings,Giants,2024,1,Away,19,35,8,17,2.1,0,3,3,25,8.3,0,5.7,,
Ty Chandler,Vikings,49ers,2024,2,Home,19,35,10,82,8.2,0,0,0,0,0,0,8.2,27,15.8
Ty Chandler,Vikings,Texans,2024,3,Home,22,35,7,13,1.9,0,0,0,0,0,0,1.3,2,5.87
Ty Chandler,Vikings,Packers,2024,4,Away,8,12,3,5,1.7,0,1,1,8,8,0,1.8,23,12.08
Ty Chandler,Vikings,Jets,2024,5,Home,46,63,14,30,2.1,0,2,2,9,4.5,0,4.9,5,7.89
Ty Chandler,Vikings,Lions,2024,7,Home,11,18,2,4,2,0,0,0,0,0,0,0.4,5,7.79
Ty Chandler,Vikings,Rams,2024,8,Away,2,4,0,0,0,0,0,0,0,0,0,0,25,11.77
Ty Chandler,Vikings,Jaguars,2024,10,Away,12,14,4,18,4.5,0,0,0,0,0,0,1.8,20,11.51
Ty Chandler,Vikings,Titans,2024,11,Away,1,1,0,0,0,0,0,0,0,0,0,0,15,10.11
Ty Chandler,Vikings,Cardinals,2024,13,Home,5,9,2,2,1,0,0,0,0,0,0,0.2,22,10.89
Ty Chandler,Vikings,Bears,2024,15,Home,1,1,1,4,4,0,0,0,0,0,0,0.4,22,10.9
Ty Chandler,Vikings,Packers,2024,17,Home,7,10,5,7,1.4,0,0,0,0,0,0,0.7,17,10.44
Ty Johnson,Bills,Patriots,2023,7,Away,1,1,0,0,0,0,0,0,0,0,0,0,11,8.24
Ty Johnson,Bills,Broncos,2023,10,Home,1,2,1,2,2,0,0,0,0,0,0,0.2,27,14.55
Ty Johnson,Bills,Jets,2023,11,Home,16,21,3,11,3.7,0,3,3,47,15.7,1,13.3,18,10.47
Ty Johnson,Bills,Eagles,2023,12,Away,11,12,6,19,3.2,0,0,0,0,0,0,1.9,5,7
Ty Johnson,Bills,Chiefs,2023,14,Away,16,21,5,19,3.8,0,2,2,2,1,0,3.1,4,7.48
Ty Johnson,Bills,Cowboys,2023,15,Home,20,29,9,54,6,0,1,1,4,4,0,6.3,1,6.97
Ty Johnson,Bills,Patriots,2023,17,Home,13,19,5,22,4.4,0,0,0,0,0,0,2.2,8,8.22
Ty Johnson,Bills,Dolphins,2023,18,Away,13,17,1,5,5,0,1,1,9,9,0,1.9,8,8.66
Ty Johnson,Bills,Cardinals,2024,1,Home,14,23,2,7,3.5,0,1,0,0,0,0,0.7,,
Ty Johnson,Bills,Dolphins,2024,2,Away,7,16,1,-1,-1,0,2,1,33,33,0,3.7,11,9.1
Ty Johnson,Bills,Jaguars,2024,3,Home,18,28,3,18,6,0,3,3,28,9.3,1,12.1,5,7.14
Ty Johnson,Bills,Ravens,2024,4,Away,11,19,1,3,3,1,0,0,0,0,0,6.3,6,8.07
Ty Johnson,Bills,Texans,2024,5,Away,21,34,3,15,5,0,0,0,0,0,0,1.5,6,8.24
Ty Johnson,Bills,Jets,2024,6,Away,25,36,4,34,8.5,0,0,0,0,0,0,3.4,2,7.5
Ty Johnson,Bills,Titans,2024,7,Home,12,22,0,0,0,0,1,1,4,4,1,6.9,10,8.42
Ty Johnson,Bills,Seahawks,2024,8,Away,15,20,0,0,0,0,1,0,0,0,0,0,16,10.22
Ty Johnson,Bills,Dolphins,2024,9,Home,19,29,3,23,7.7,0,0,0,0,0,0,2.3,29,13.18
Ty Johnson,Bills,Colts,2024,10,Away,22,30,0,0,0,0,3,3,32,10.7,0,4.7,23,12.02
Ty Johnson,Bills,Chiefs,2024,11,Home,33,45,5,18,3.6,0,1,0,0,0,0,1.8,1,6.43
Ty Johnson,Bills,49ers,2024,13,Home,16,28,5,28,5.6,0,1,1,9,9,0,4.2,28,12.29
Ty Johnson,Bills,Rams,2024,14,Away,21,35,0,0,0,0,3,2,55,27.5,1,12.5,25,12.71
Ty Johnson,Bills,Lions,2024,15,Away,21,30,2,9,4.5,0,5,5,114,22.8,0,14.8,5,8.46
Ty Johnson,Bills,Patriots,2024,16,Home,23,39,6,30,5,0,1,0,0,0,0,3,26,11.9
Ty Johnson,Bills,Jets,2024,17,Home,21,30,4,16,4,0,1,1,9,9,0,3,11,9.73
Ty Johnson,Bills,Patriots,2024,18,Away,17,25,2,13,6.5,0,2,1,0,0,0,1.8,26,12.19
Ty Johnson,Bills,Ravens,2025,1,Home,28,33,2,24,12,0,2,0,0,0,0,2.4,,
Ty Johnson,Bills,Jets,2025,2,Away,19,25,2,6,3,0,1,0,0,0,0,0.6,13,8.35
Ty Johnson,Bills,Dolphins,2025,3,Home,15,25,3,13,4.3,0,2,1,8,8,0,2.6,22,11.67
Ty Johnson,Bills,Saints,2025,4,Home,12,20,1,0,0,0,0,0,0,0,0,0,30,15.07
Ty Johnson,Bills,Patriots,2025,5,Home,12,18,2,10,5,0,0,0,0,0,0,1,11,9.59
Ty Johnson,Bills,Falcons,2025,6,Away,24,42,1,5,5,0,2,1,11,11,0,2.1,1,6.49
Ty Johnson,Bills,Panthers,2025,8,Away,20,32,4,6,1.5,0,0,0,0,0,0,0.6,5,7.56
Ty Johnson,Bills,Chiefs,2025,9,Home,13,20,2,8,4,1,2,2,12,6,0,9,13,9.62
Ty Johnson,Bills,Dolphins,2025,10,Away,27,40,1,2,2,0,2,2,24,12,0,3.6,26,12.06
Ty Johnson,Bills,Buccaneers,2025,11,Home,18,32,1,9,9,0,2,2,61,30.5,1,14,21,11.18
Ty Johnson,Bills,Texans,2025,12,Away,23,35,2,7,3.5,0,3,3,45,15,0,6.7,5,8.28
Tyjae Spears,Titans,Saints,2023,1,Away,34,54,3,27,9,0,4,1,1,1,0,3.3,,
Tyjae Spears,Titans,Chargers,2023,2,Home,24,37,8,49,6.1,0,2,2,6,3,0,6.5,7,5.83
Tyjae Spears,Titans,Browns,2023,3,Away,27,56,4,6,1.5,0,4,4,3,0.8,0,2.9,11,8.07
Tyjae Spears,Titans,Bengals,2023,4,Home,35,53,5,40,8,0,4,3,18,6,0,7.3,2,5.62
Tyjae Spears,Titans,Colts,2023,5,Away,31,52,7,34,4.9,1,5,4,35,8.8,0,14.9,11,8.85
Tyjae Spears,Titans,Ravens,2023,6,Home,31,56,4,15,3.8,0,1,1,48,48,0,6.8,17,8.99
Tyjae Spears,Titans,Falcons,2023,8,Home,30,44,3,27,9,0,4,3,9,3,0,5.1,8,7.68
Tyjae Spears,Titans,Steelers,2023,9,Away,44,59,5,18,3.6,0,6,4,4,1,0,4.2,22,11.29
Tyjae Spears,Titans,Buccaneers,2023,10,Away,38,60,5,18,3.6,0,5,4,42,10.5,0,8,2,6.36
Tyjae Spears,Titans,Jaguars,2023,11,Away,18,45,4,14,3.5,0,2,2,12,6,0,3.6,10,8.86
Tyjae Spears,Titans,Panthers,2023,12,Home,21,40,2,6,3,0,3,1,1,1,0,1.2,30,13.07
Tyjae Spears,Titans,Colts,2023,13,Home,57,67,16,75,4.7,0,6,4,13,3.3,0,10.8,22,11.33
Tyjae Spears,Titans,Dolphins,2023,14,Away,47,66,7,29,4.1,0,8,6,89,14.8,0,14.8,10,8.19
Tyjae Spears,Titans,Texans,2023,15,Home,33,52,9,30,3.3,0,1,1,7,7,0,4.2,21,10.15
Tyjae Spears,Titans,Seahawks,2023,16,Home,37,56,9,40,4.4,0,6,5,27,5.4,0,9.2,16,9.28
Tyjae Spears,Titans,Texans,2023,17,Away,34,62,6,0,0,0,6,4,29,7.3,0,4.9,17,9.48
Tyjae Spears,Titans,Jaguars,2023,18,Home,17,31,3,25,8.3,1,3,3,41,13.7,1,20.1,9,8.81
Tyjae Spears,Titans,Bears,2024,1,Away,29,45,4,21,5.3,0,4,4,11,2.8,0,5.2,,
Tyjae Spears,Titans,Jets,2024,2,Home,22,33,6,20,3.3,0,2,2,11,5.5,0,4.1,22,13.35
Tyjae Spears,Titans,Packers,2024,3,Home,20,37,2,7,3.5,0,4,4,54,13.5,0,8.1,30,15.97
Tyjae Spears,Titans,Dolphins,2024,4,Away,27,42,15,39,2.6,1,2,2,0,0,0,10.9,30,14.74
Tyjae Spears,Titans,Colts,2024,6,Home,12,21,6,27,4.5,0,0,0,0,0,0,2.7,27,13.57
Tyjae Spears,Titans,Chargers,2024,10,Away,25,46,7,47,6.7,0,3,3,4,1.3,0,6.6,2,6.91
Tyjae Spears,Titans,Vikings,2024,11,Home,26,44,3,0,0,0,3,2,8,4,0,1.8,5,8.82
Tyjae Spears,Titans,Commanders,2024,13,Away,14,25,1,3,3,0,0,0,0,0,0,0.3,24,11.19
Tyjae Spears,Titans,Jaguars,2024,14,Home,24,38,6,21,3.5,0,2,1,2,2,0,2.8,23,12.48
Tyjae Spears,Titans,Bengals,2024,15,Home,39,56,4,5,1.3,1,7,6,87,14.5,1,24.2,16,10.36
Tyjae Spears,Titans,Colts,2024,16,Away,37,61,10,27,2.7,2,4,3,39,13,0,20.1,31,12.8
Tyjae Spears,Titans,Jaguars,2024,17,Away,45,65,20,95,4.8,0,4,3,8,2.7,0,11.8,25,12
Tyjae Spears,Titans,Cardinals,2025,5,Away,17,25,4,14,3.5,0,0,0,0,0,0,1.4,17,11.4
Tyjae Spears,Titans,Raiders,2025,6,Away,36,59,5,31,6.2,0,4,4,19,4.8,0,7,14,9.78
Tyjae Spears,Titans,Patriots,2025,7,Home,23,43,5,22,4.4,0,4,3,18,6,0,5.5,10,8.58
Tyjae Spears,Titans,Colts,2025,8,Away,37,52,9,59,6.6,1,3,3,23,7.7,0,15.7,2,7.19
Tyjae Spears,Titans,Chargers,2025,9,Home,21,45,7,26,3.7,0,3,3,36,12,0,7.7,14,9.65
Tyjae Spears,Titans,Texans,2025,11,Home,31,53,4,3,0.8,0,5,5,31,6.2,0,5.9,8,8.66
Tyjae Spears,Titans,Seahawks,2025,12,Home,33,43,3,4,1.3,0,5,4,21,5.3,0,4.5,7,8.54
Tyler Allgeier,Falcons,Panthers,2023,1,Home,29,56,15,75,5,2,3,3,19,6.3,0,22.9,,
Tyler Allgeier,Falcons,Packers,2023,2,Home,36,44,16,48,3,0,0,0,0,0,0,4.8,20,9.27
Tyler Allgeier,Falcons,Lions,2023,3,Away,20,30,7,12,1.7,0,3,2,17,8.5,0,3.9,10,7.7
Tyler Allgeier,Falcons,Jaguars,2023,4,Away,15,26,7,16,2.3,0,2,1,-4,-4,0,1.7,11,7.52
Tyler Allgeier,Falcons,Texans,2023,5,Home,34,44,17,40,2.4,0,1,0,0,0,0,6,21,11.12
Tyler Allgeier,Falcons,Commanders,2023,6,Home,23,28,13,51,3.9,0,1,0,0,0,0,5.1,9,8.02
Tyler Allgeier,Falcons,Buccaneers,2023,7,Away,33,51,21,59,2.8,0,3,3,53,17.7,0,12.7,8,7.92
Tyler Allgeier,Falcons,Titans,2023,8,Away,15,22,8,31,3.9,0,0,0,0,0,0,3.1,19,10.05
Tyler Allgeier,Falcons,Vikings,2023,9,Home,24,35,12,39,3.3,1,3,2,-9,-4.5,0,10,9,8.28
Tyler Allgeier,Falcons,Cardinals,2023,10,Away,19,27,9,31,3.4,0,1,1,7,7,0,4.3,28,15.27
Tyler Allgeier,Falcons,Saints,2023,12,Home,18,29,10,64,6.4,0,0,0,0,0,0,6.4,7,7.3
Tyler Allgeier,Falcons,Jets,2023,13,Away,11,16,8,26,3.3,0,0,0,0,0,0,2.6,21,10.42
Tyler Allgeier,Falcons,Buccaneers,2023,14,Home,15,21,9,40,4.4,0,0,0,0,0,0,4,7,7.81
Tyler Allgeier,Falcons,Panthers,2023,15,Away,26,50,14,45,3.2,0,1,1,6,6,0,5.6,29,12.65
Tyler Allgeier,Falcons,Colts,2023,16,Home,13,20,9,69,7.7,1,1,1,19,19,0,15.3,29,11.69
Tyler Allgeier,Falcons,Bears,2023,17,Away,11,19,5,13,2.6,0,1,1,75,75,1,15.3,20,9.95
Tyler Allgeier,Falcons,Saints,2023,18,Away,18,30,6,24,4,0,3,3,10,3.3,0,4.9,7,8.06
Tyler Allgeier,Falcons,Steelers,2024,1,Home,10,18,3,21,7,0,0,0,0,0,0,2.1,,
Tyler Allgeier,Falcons,Eagles,2024,2,Away,13,21,9,53,5.9,0,1,1,12,12,0,7,17,11.4
Tyler Allgeier,Falcons,Chiefs,2024,3,Home,13,21,7,32,4.6,0,0,0,0,0,0,3.2,10,8.1
Tyler Allgeier,Falcons,Saints,2024,4,Home,21,38,8,60,7.5,0,2,2,20,10,0,9,14,9.46
Tyler Allgeier,Falcons,Buccaneers,2024,5,Home,31,36,6,12,2,0,3,3,13,4.3,0,4,13,9.9
Tyler Allgeier,Falcons,Panthers,2024,6,Away,29,41,18,105,5.8,1,1,1,3,3,0,19.3,25,12.94
Tyler Allgeier,Falcons,Seahawks,2024,7,Home,17,23,5,36,7.2,0,1,1,9,9,0,5,13,9.26
Tyler Allgeier,Falcons,Buccaneers,2024,8,Away,22,35,12,33,2.8,0,0,0,0,0,0,3.3,17,10.31
Tyler Allgeier,Falcons,Cowboys,2024,9,Home,14,25,6,18,3,1,0,0,0,0,0,7.8,26,12
Tyler Allgeier,Falcons,Saints,2024,10,Away,18,23,11,59,5.4,0,0,0,0,0,0,5.9,27,12.61
Tyler Allgeier,Falcons,Broncos,2024,11,Away,4,7,0,0,0,0,1,1,-1,-1,0,0.4,12,9.91
Tyler Allgeier,Falcons,Chargers,2024,13,Home,24,30,8,16,2,0,1,1,6,6,0,2.7,2,7.74
Tyler Allgeier,Falcons,Vikings,2024,14,Away,13,18,9,63,7,1,0,0,0,0,0,12.3,3,7.87
Tyler Allgeier,Falcons,Raiders,2024,15,Away,15,26,12,43,3.6,0,0,0,0,0,0,4.3,17,10.4
Tyler Allgeier,Falcons,Giants,2024,16,Home,18,27,11,22,2,0,1,1,9,9,0,3.6,13,9.95
Tyler Allgeier,Falcons,Commanders,2024,17,Away,8,13,3,19,6.3,0,0,0,0,0,0,1.9,19,11.1
Tyler Allgeier,Falcons,Panthers,2024,18,Home,17,22,9,52,5.8,0,2,2,17,8.5,0,7.9,30,12.62
Tyler Allgeier,Falcons,Buccaneers,2025,1,Home,19,25,10,24,2.4,0,0,0,0,0,0,2.4,,
Tyler Allgeier,Falcons,Vikings,2025,2,Away,22,33,16,76,4.8,1,1,1,4,4,0,14.5,11,8
Tyler Allgeier,Falcons,Panthers,2025,3,Away,6,9,1,4,4,0,2,1,0,0,0,0.9,23,11.75
Tyler Allgeier,Falcons,Commanders,2025,4,Home,21,32,16,51,3.2,1,0,0,0,0,0,11.1,11,8.4
Tyler Allgeier,Falcons,Bills,2025,6,Home,22,31,10,32,3.2,1,1,1,6,6,0,10.3,13,9.44
Tyler Allgeier,Falcons,49ers,2025,7,Away,15,23,4,16,4,0,0,0,0,0,0,1.6,27,13.77
Tyler Allgeier,Falcons,Dolphins,2025,8,Home,20,40,4,4,1,1,2,2,10,5,0,8.4,23,14.15
